,rlon,rlat,time,TOT_PR,year,month
391977,-2.66,-0.76,0,0.008615523,2007,7
391978,-2.64,-0.76,0,0.0066478346,2007,7
391979,-2.62,-0.76,0,0.010958047,2007,7
391980,-2.6,-0.76,0,0.012408117,2007,7
391981,-2.58,-0.76,0,0.0075421184,2007,7
391982,-2.56,-0.76,0,0.008972703,2007,7
391983,-2.54,-0.76,0,0.012306699,2007,7
391984,-2.52,-0.76,0,0.011388539,2007,7
392112,-2.84,-0.74,0,0.005478058,2007,7
392113,-2.82,-0.74,0,0.0039499337,2007,7
392114,-2.8,-0.74,0,0.0047869813,2007,7
392115,-2.78,-0.74,0,0.008813622,2007,7
392116,-2.76,-0.74,0,0.011350773,2007,7
392117,-2.74,-0.74,0,0.011687923,2007,7
392118,-2.72,-0.74,0,0.011326558,2007,7
392119,-2.7,-0.74,0,0.009635475,2007,7
392120,-2.68,-0.74,0,0.0062330496,2007,7
392121,-2.66,-0.74,0,0.0051409556,2007,7
392122,-2.64,-0.74,0,0.008296123,2007,7
392123,-2.62,-0.74,0,0.01287023,2007,7
392124,-2.6,-0.74,0,0.015575333,2007,7
392125,-2.58,-0.74,0,0.011772428,2007,7
392126,-2.56,-0.74,0,0.0048813103,2007,7
392127,-2.54,-0.74,0,0.0066838292,2007,7
392128,-2.52,-0.74,0,0.008124703,2007,7
392256,-2.84,-0.72,0,0.0081986245,2007,7
392257,-2.82,-0.72,0,0.006483958,2007,7
392258,-2.8,-0.72,0,0.003972629,2007,7
392259,-2.78,-0.72,0,0.008934482,2007,7
392260,-2.76,-0.72,0,0.013287828,2007,7
392261,-2.74,-0.72,0,0.01455402,2007,7
392262,-2.72,-0.72,0,0.012689998,2007,7
392263,-2.7,-0.72,0,0.008017891,2007,7
392264,-2.68,-0.72,0,0.0033628752,2007,7
392265,-2.66,-0.72,0,0.0049396935,2007,7
392266,-2.64,-0.72,0,0.008214705,2007,7
392267,-2.62,-0.72,0,0.012541029,2007,7
392268,-2.6,-0.72,0,0.015482031,2007,7
392269,-2.58,-0.72,0,0.012672762,2007,7
392270,-2.56,-0.72,0,0.006711734,2007,7
392271,-2.54,-0.72,0,0.0045585753,2007,7
392272,-2.52,-0.72,0,0.00681695,2007,7
404352,-2.84,-1.2,0,0.0046308083,2007,8
404353,-2.82,-1.2,0,0.0071723917,2007,8
404354,-2.8,-1.2,0,0.010091421,2007,8
404355,-2.78,-1.2,0,0.0108795315,2007,8
404356,-2.76,-1.2,0,0.007421582,2007,8
404357,-2.74,-1.2,0,0.003174982,2007,8
404358,-2.72,-1.2,0,0.0054068705,2007,8
404359,-2.7,-1.2,0,0.0061999345,2007,8
404360,-2.68,-1.2,0,0.006265892,2007,8
404361,-2.66,-1.2,0,0.0053881104,2007,8
404362,-2.64,-1.2,0,0.0064745513,2007,8
404363,-2.62,-1.2,0,0.0077089584,2007,8
404364,-2.6,-1.2,0,0.0063258763,2007,8
404365,-2.58,-1.2,0,0.0045294072,2007,8
404366,-2.56,-1.2,0,0.0034434893,2007,8
404367,-2.54,-1.2,0,0.0043150582,2007,8
404368,-2.52,-1.2,0,0.004368061,2007,8
404496,-2.84,-1.18,0,0.004764109,2007,8
404497,-2.82,-1.18,0,0.00983399,2007,8
404498,-2.8,-1.18,0,0.008618135,2007,8
404499,-2.78,-1.18,0,0.011785222,2007,8
404500,-2.76,-1.18,0,0.00950398,2007,8
404501,-2.74,-1.18,0,0.0045471997,2007,8
404502,-2.72,-1.18,0,0.004596427,2007,8
404503,-2.7,-1.18,0,0.007540576,2007,8
404504,-2.68,-1.18,0,0.008898423,2007,8
404505,-2.66,-1.18,0,0.0073576993,2007,8
404506,-2.64,-1.18,0,0.00842735,2007,8
404507,-2.62,-1.18,0,0.009021703,2007,8
404508,-2.6,-1.18,0,0.007668329,2007,8
404509,-2.58,-1.18,0,0.005418578,2007,8
404510,-2.56,-1.18,0,0.0040744515,2007,8
404511,-2.54,-1.18,0,0.0040233945,2007,8
404512,-2.52,-1.18,0,0.0033516723,2007,8
404640,-2.84,-1.16,0,0.0032586406,2007,8
404641,-2.82,-1.16,0,0.008829429,2007,8
404642,-2.8,-1.16,0,0.006512543,2007,8
404643,-2.78,-1.16,0,0.008733969,2007,8
404644,-2.76,-1.16,0,0.0076207737,2007,8
404645,-2.74,-1.16,0,0.0052399,2007,8
404646,-2.72,-1.16,0,0.004667247,2007,8
404647,-2.7,-1.16,0,0.004262012,2007,8
404648,-2.68,-1.16,0,0.015248865,2007,8
404649,-2.66,-1.16,0,0.00607714,2007,8
404650,-2.64,-1.16,0,0.006544052,2007,8
404651,-2.62,-1.16,0,0.0154319415,2007,8
404652,-2.6,-1.16,0,0.00787651,2007,8
404653,-2.58,-1.16,0,0.0069456054,2007,8
404654,-2.56,-1.16,0,0.005556216,2007,8
404655,-2.54,-1.16,0,0.0048237788,2007,8
404656,-2.52,-1.16,0,0.0039043014,2007,8
404784,-2.84,-1.14,0,0.004313605,2007,8
404785,-2.82,-1.14,0,0.0028179022,2007,8
404786,-2.8,-1.14,0,0.0049063866,2007,8
404787,-2.78,-1.14,0,0.005977989,2007,8
404788,-2.76,-1.14,0,0.0065843603,2007,8
404789,-2.74,-1.14,0,0.0057257367,2007,8
404790,-2.72,-1.14,0,0.0051587494,2007,8
404791,-2.7,-1.14,0,0.0030428132,2007,8
404792,-2.68,-1.14,0,0.0031989582,2007,8
404793,-2.66,-1.14,0,0.0041526305,2007,8
404794,-2.64,-1.14,0,0.0060332078,2007,8
404795,-2.62,-1.14,0,0.023411239,2007,8
404796,-2.6,-1.14,0,0.011173645,2007,8
404797,-2.58,-1.14,0,0.006138875,2007,8
404798,-2.56,-1.14,0,0.0053703287,2007,8
404799,-2.54,-1.14,0,0.004817181,2007,8
404800,-2.52,-1.14,0,0.0053169588,2007,8
404928,-2.84,-1.12,0,0.005132714,2007,8
404929,-2.82,-1.12,0,0.0033588577,2007,8
404930,-2.8,-1.12,0,0.0018353412,2007,8
404931,-2.78,-1.12,0,0.006448161,2007,8
404932,-2.76,-1.12,0,0.007912464,2007,8
404933,-2.74,-1.12,0,0.007484639,2007,8
404934,-2.72,-1.12,0,0.008490625,2007,8
404935,-2.7,-1.12,0,0.005210081,2007,8
404936,-2.68,-1.12,0,0.0019288416,2007,8
404937,-2.66,-1.12,0,0.0037138772,2007,8
404938,-2.64,-1.12,0,0.0029378175,2007,8
404939,-2.62,-1.12,0,0.008337892,2007,8
404940,-2.6,-1.12,0,0.004642795,2007,8
404941,-2.58,-1.12,0,0.0039002094,2007,8
404942,-2.56,-1.12,0,0.00596945,2007,8
404943,-2.54,-1.12,0,0.0069291717,2007,8
404944,-2.52,-1.12,0,0.0045683235,2007,8
405072,-2.84,-1.1,0,0.002506926,2007,8
405073,-2.82,-1.1,0,0.0020298522,2007,8
405074,-2.8,-1.1,0,0.0018615689,2007,8
405075,-2.78,-1.1,0,0.0029101358,2007,8
405076,-2.76,-1.1,0,0.0076786135,2007,8
405077,-2.74,-1.1,0,0.0073473807,2007,8
405078,-2.72,-1.1,0,0.008495662,2007,8
405079,-2.7,-1.1,0,0.006912081,2007,8
405080,-2.68,-1.1,0,0.0029738396,2007,8
405081,-2.66,-1.1,0,0.0038640418,2007,8
405082,-2.64,-1.1,0,0.003833566,2007,8
405083,-2.62,-1.1,0,0.0032414857,2007,8
405084,-2.6,-1.1,0,0.0031906744,2007,8
405085,-2.58,-1.1,0,0.0024134032,2007,8
405086,-2.56,-1.1,0,0.003313311,2007,8
405087,-2.54,-1.1,0,0.0056285565,2007,8
405088,-2.52,-1.1,0,0.0044692336,2007,8
405216,-2.84,-1.08,0,0.0025981676,2007,8
405217,-2.82,-1.08,0,0.0022424771,2007,8
405218,-2.8,-1.08,0,0.0022861473,2007,8
405219,-2.78,-1.08,0,0.0037616268,2007,8
405220,-2.76,-1.08,0,0.0038190987,2007,8
405221,-2.74,-1.08,0,0.0058702203,2007,8
405222,-2.72,-1.08,0,0.0060379,2007,8
405223,-2.7,-1.08,0,0.005222806,2007,8
405224,-2.68,-1.08,0,0.0031731976,2007,8
405225,-2.66,-1.08,0,0.0048462856,2007,8
405226,-2.64,-1.08,0,0.005540568,2007,8
405227,-2.62,-1.08,0,0.0048091905,2007,8
405228,-2.6,-1.08,0,0.0029584852,2007,8
405229,-2.58,-1.08,0,0.0021234406,2007,8
405230,-2.56,-1.08,0,0.0020194468,2007,8
405231,-2.54,-1.08,0,0.005001373,2007,8
405232,-2.52,-1.08,0,0.003067529,2007,8
405360,-2.84,-1.06,0,0.0026979754,2007,8
405361,-2.82,-1.06,0,0.0029750124,2007,8
405362,-2.8,-1.06,0,0.0038430034,2007,8
405363,-2.78,-1.06,0,0.0036791118,2007,8
405364,-2.76,-1.06,0,0.0030941097,2007,8
405365,-2.74,-1.06,0,0.0035065599,2007,8
405366,-2.72,-1.06,0,0.005081167,2007,8
405367,-2.7,-1.06,0,0.0050639813,2007,8
405368,-2.68,-1.06,0,0.0026953619,2007,8
405369,-2.66,-1.06,0,0.0035840853,2007,8
405370,-2.64,-1.06,0,0.0042433324,2007,8
405371,-2.62,-1.06,0,0.005323807,2007,8
405372,-2.6,-1.06,0,0.0032839896,2007,8
405373,-2.58,-1.06,0,0.002637925,2007,8
405374,-2.56,-1.06,0,0.003897288,2007,8
405375,-2.54,-1.06,0,0.009618146,2007,8
405376,-2.52,-1.06,0,0.0031059412,2007,8
405504,-2.84,-1.04,0,0.004497527,2007,8
405505,-2.82,-1.04,0,0.0029844525,2007,8
405506,-2.8,-1.04,0,0.0038540938,2007,8
405507,-2.78,-1.04,0,0.0042168093,2007,8
405508,-2.76,-1.04,0,0.0032539866,2007,8
405509,-2.74,-1.04,0,0.002193229,2007,8
405510,-2.72,-1.04,0,0.0031133855,2007,8
405511,-2.7,-1.04,0,0.002957186,2007,8
405512,-2.68,-1.04,0,0.004120843,2007,8
405513,-2.66,-1.04,0,0.002748333,2007,8
405514,-2.64,-1.04,0,0.0024338926,2007,8
405515,-2.62,-1.04,0,0.0033901257,2007,8
405516,-2.6,-1.04,0,0.0036497377,2007,8
405517,-2.58,-1.04,0,0.002791152,2007,8
405518,-2.56,-1.04,0,0.0032471134,2007,8
405519,-2.54,-1.04,0,0.0026027558,2007,8
405520,-2.52,-1.04,0,0.0030952925,2007,8
405648,-2.84,-1.02,0,0.0046353503,2007,8
405649,-2.82,-1.02,0,0.0036537244,2007,8
405650,-2.8,-1.02,0,0.004240025,2007,8
405651,-2.78,-1.02,0,0.004505075,2007,8
405652,-2.76,-1.02,0,0.003958848,2007,8
405653,-2.74,-1.02,0,0.00236739,2007,8
405654,-2.72,-1.02,0,0.0015723383,2007,8
405655,-2.7,-1.02,0,0.0025628768,2007,8
405656,-2.68,-1.02,0,0.0030825394,2007,8
405657,-2.66,-1.02,0,0.0028103704,2007,8
405658,-2.64,-1.02,0,0.005932212,2007,8
405659,-2.62,-1.02,0,0.016831407,2007,8
405660,-2.6,-1.02,0,0.0027758505,2007,8
405661,-2.58,-1.02,0,0.002459184,2007,8
405662,-2.56,-1.02,0,0.0051601743,2007,8
405663,-2.54,-1.02,0,0.00421618,2007,8
405664,-2.52,-1.02,0,0.0044718105,2007,8
405792,-2.84,-1.0,0,0.0026768558,2007,8
405793,-2.82,-1.0,0,0.004539077,2007,8
405794,-2.8,-1.0,0,0.005910314,2007,8
405795,-2.78,-1.0,0,0.0060731727,2007,8
405796,-2.76,-1.0,0,0.0048102895,2007,8
405797,-2.74,-1.0,0,0.0031614208,2007,8
405798,-2.72,-1.0,0,0.0016831361,2007,8
405799,-2.7,-1.0,0,0.0017618407,2007,8
405800,-2.68,-1.0,0,0.0016199545,2007,8
405801,-2.66,-1.0,0,0.0022308216,2007,8
405802,-2.64,-1.0,0,0.0034271597,2007,8
405803,-2.62,-1.0,0,0.0061542788,2007,8
405804,-2.6,-1.0,0,0.004240934,2007,8
405805,-2.58,-1.0,0,0.0032666088,2007,8
405806,-2.56,-1.0,0,0.014508136,2007,8
405807,-2.54,-1.0,0,0.007311336,2007,8
405808,-2.52,-1.0,0,0.002574636,2007,8
405936,-2.84,-0.98,0,0.0035940506,2007,8
405937,-2.82,-0.98,0,0.0043136654,2007,8
405938,-2.8,-0.98,0,0.0059060366,2007,8
405939,-2.78,-0.98,0,0.007094213,2007,8
405940,-2.76,-0.98,0,0.008012608,2007,8
405941,-2.74,-0.98,0,0.0045802975,2007,8
405942,-2.72,-0.98,0,0.0028273168,2007,8
405943,-2.7,-0.98,0,0.0026902733,2007,8
405944,-2.68,-0.98,0,0.003166926,2007,8
405945,-2.66,-0.98,0,0.0021931904,2007,8
405946,-2.64,-0.98,0,0.0030046059,2007,8
405947,-2.62,-0.98,0,0.008244898,2007,8
405948,-2.6,-0.98,0,0.009148415,2007,8
405949,-2.58,-0.98,0,0.0038929328,2007,8
405950,-2.56,-0.98,0,0.004245136,2007,8
405951,-2.54,-0.98,0,0.015541927,2007,8
405952,-2.52,-0.98,0,0.003519221,2007,8
406080,-2.84,-0.96,0,0.0039894874,2007,8
406081,-2.82,-0.96,0,0.0057023196,2007,8
406082,-2.8,-0.96,0,0.0033996582,2007,8
406083,-2.78,-0.96,0,0.005900272,2007,8
406084,-2.76,-0.96,0,0.006357222,2007,8
406085,-2.74,-0.96,0,0.0059244186,2007,8
406086,-2.72,-0.96,0,0.0046059303,2007,8
406087,-2.7,-0.96,0,0.0040564304,2007,8
406088,-2.68,-0.96,0,0.0026207184,2007,8
406089,-2.66,-0.96,0,0.0020494491,2007,8
406090,-2.64,-0.96,0,0.0025986151,2007,8
406091,-2.62,-0.96,0,0.0038553947,2007,8
406092,-2.6,-0.96,0,0.008848812,2007,8
406093,-2.58,-0.96,0,0.005744533,2007,8
406094,-2.56,-0.96,0,0.0028326013,2007,8
406095,-2.54,-0.96,0,0.002962637,2007,8
406096,-2.52,-0.96,0,0.0026767415,2007,8
406224,-2.84,-0.94,0,0.002337558,2007,8
406225,-2.82,-0.94,0,0.005159478,2007,8
406226,-2.8,-0.94,0,0.0019978997,2007,8
406227,-2.78,-0.94,0,0.0051091565,2007,8
406228,-2.76,-0.94,0,0.006898317,2007,8
406229,-2.74,-0.94,0,0.006492316,2007,8
406230,-2.72,-0.94,0,0.0039002788,2007,8
406231,-2.7,-0.94,0,0.002553145,2007,8
406232,-2.68,-0.94,0,0.0017726845,2007,8
406233,-2.66,-0.94,0,0.001854743,2007,8
406234,-2.64,-0.94,0,0.002251725,2007,8
406235,-2.62,-0.94,0,0.003191269,2007,8
406236,-2.6,-0.94,0,0.0051599466,2007,8
406237,-2.58,-0.94,0,0.0068981894,2007,8
406238,-2.56,-0.94,0,0.0034126113,2007,8
406239,-2.54,-0.94,0,0.003468352,2007,8
406240,-2.52,-0.94,0,0.0038211201,2007,8
406368,-2.84,-0.92,0,0.0030616324,2007,8
406369,-2.82,-0.92,0,0.0039335676,2007,8
406370,-2.8,-0.92,0,0.0019089349,2007,8
406371,-2.78,-0.92,0,0.0044170995,2007,8
406372,-2.76,-0.92,0,0.005394672,2007,8
406373,-2.74,-0.92,0,0.0071410774,2007,8
406374,-2.72,-0.92,0,0.00592217,2007,8
406375,-2.7,-0.92,0,0.002743217,2007,8
406376,-2.68,-0.92,0,0.0016080794,2007,8
406377,-2.66,-0.92,0,0.0016802779,2007,8
406378,-2.64,-0.92,0,0.0026414488,2007,8
406379,-2.62,-0.92,0,0.00689476,2007,8
406380,-2.6,-0.92,0,0.00987453,2007,8
406381,-2.58,-0.92,0,0.009177493,2007,8
406382,-2.56,-0.92,0,0.004090003,2007,8
406383,-2.54,-0.92,0,0.0043141115,2007,8
406384,-2.52,-0.92,0,0.004073365,2007,8
406512,-2.84,-0.9,0,0.0031601945,2007,8
406513,-2.82,-0.9,0,0.0032008272,2007,8
406514,-2.8,-0.9,0,0.0018513715,2007,8
406515,-2.78,-0.9,0,0.0017899114,2007,8
406516,-2.76,-0.9,0,0.0040079965,2007,8
406517,-2.74,-0.9,0,0.0063227555,2007,8
406518,-2.72,-0.9,0,0.0073724464,2007,8
406519,-2.7,-0.9,0,0.006300138,2007,8
406520,-2.68,-0.9,0,0.0041628857,2007,8
406521,-2.66,-0.9,0,0.0031345359,2007,8
406522,-2.64,-0.9,0,0.0039530755,2007,8
406523,-2.62,-0.9,0,0.008418784,2007,8
406524,-2.6,-0.9,0,0.007351075,2007,8
406525,-2.58,-0.9,0,0.008121821,2007,8
406526,-2.56,-0.9,0,0.0043568485,2007,8
406527,-2.54,-0.9,0,0.0029165386,2007,8
406528,-2.52,-0.9,0,0.003487144,2007,8
406656,-2.84,-0.88,0,0.011101786,2007,8
406657,-2.82,-0.88,0,0.0075206645,2007,8
406658,-2.8,-0.88,0,0.0017202792,2007,8
406659,-2.78,-0.88,0,0.0019210565,2007,8
406660,-2.76,-0.88,0,0.002624567,2007,8
406661,-2.74,-0.88,0,0.004679664,2007,8
406662,-2.72,-0.88,0,0.0068698316,2007,8
406663,-2.7,-0.88,0,0.008233291,2007,8
406664,-2.68,-0.88,0,0.008223998,2007,8
406665,-2.66,-0.88,0,0.007603544,2007,8
406666,-2.64,-0.88,0,0.0075541055,2007,8
406667,-2.62,-0.88,0,0.0100719,2007,8
406668,-2.6,-0.88,0,0.008016728,2007,8
406669,-2.58,-0.88,0,0.0037752178,2007,8
406670,-2.56,-0.88,0,0.0018474364,2007,8
406671,-2.54,-0.88,0,0.0018956865,2007,8
406672,-2.52,-0.88,0,0.0032585086,2007,8
406800,-2.84,-0.86,0,0.013733283,2007,8
406801,-2.82,-0.86,0,0.0017244183,2007,8
406802,-2.8,-0.86,0,0.0014345921,2007,8
406803,-2.78,-0.86,0,0.0013851451,2007,8
406804,-2.76,-0.86,0,0.00144257,2007,8
406805,-2.74,-0.86,0,0.0028079401,2007,8
406806,-2.72,-0.86,0,0.0048481543,2007,8
406807,-2.7,-0.86,0,0.0071260235,2007,8
406808,-2.68,-0.86,0,0.009045669,2007,8
406809,-2.66,-0.86,0,0.010034799,2007,8
406810,-2.64,-0.86,0,0.010022124,2007,8
406811,-2.62,-0.86,0,0.009743779,2007,8
406812,-2.6,-0.86,0,0.0076515535,2007,8
406813,-2.58,-0.86,0,0.0036825663,2007,8
406814,-2.56,-0.86,0,0.002785946,2007,8
406815,-2.54,-0.86,0,0.0030732665,2007,8
406816,-2.52,-0.86,0,0.011242501,2007,8
406944,-2.84,-0.84,0,0.008086686,2007,8
406945,-2.82,-0.84,0,0.0017823032,2007,8
406946,-2.8,-0.84,0,0.001338313,2007,8
406947,-2.78,-0.84,0,0.0019433406,2007,8
406948,-2.76,-0.84,0,0.0025362775,2007,8
406949,-2.74,-0.84,0,0.0025392086,2007,8
406950,-2.72,-0.84,0,0.002772113,2007,8
406951,-2.7,-0.84,0,0.004731731,2007,8
406952,-2.68,-0.84,0,0.006970946,2007,8
406953,-2.66,-0.84,0,0.00887936,2007,8
406954,-2.64,-0.84,0,0.009254522,2007,8
406955,-2.62,-0.84,0,0.00813018,2007,8
406956,-2.6,-0.84,0,0.0050079226,2007,8
406957,-2.58,-0.84,0,0.0063251765,2007,8
406958,-2.56,-0.84,0,0.005158042,2007,8
406959,-2.54,-0.84,0,0.001990473,2007,8
406960,-2.52,-0.84,0,0.008832562,2007,8
407088,-2.84,-0.82,0,0.01156886,2007,8
407089,-2.82,-0.82,0,0.005472487,2007,8
407090,-2.8,-0.82,0,0.0022112734,2007,8
407091,-2.78,-0.82,0,0.0036261822,2007,8
407092,-2.76,-0.82,0,0.0044169077,2007,8
407093,-2.74,-0.82,0,0.003889243,2007,8
407094,-2.72,-0.82,0,0.0042631486,2007,8
407095,-2.7,-0.82,0,0.0041062194,2007,8
407096,-2.68,-0.82,0,0.0040099695,2007,8
407097,-2.66,-0.82,0,0.0056657344,2007,8
407098,-2.64,-0.82,0,0.0062639304,2007,8
407099,-2.62,-0.82,0,0.0049420847,2007,8
407100,-2.6,-0.82,0,0.002225574,2007,8
407101,-2.58,-0.82,0,0.00521351,2007,8
407102,-2.56,-0.82,0,0.007603919,2007,8
407103,-2.54,-0.82,0,0.0056016296,2007,8
407104,-2.52,-0.82,0,0.001896987,2007,8
407232,-2.84,-0.8,0,0.005589933,2007,8
407233,-2.82,-0.8,0,0.003247951,2007,8
407234,-2.8,-0.8,0,0.0023339854,2007,8
407235,-2.78,-0.8,0,0.004039848,2007,8
407236,-2.76,-0.8,0,0.004879214,2007,8
407237,-2.74,-0.8,0,0.0042121224,2007,8
407238,-2.72,-0.8,0,0.0034807797,2007,8
407239,-2.7,-0.8,0,0.005350826,2007,8
407240,-2.68,-0.8,0,0.0065894886,2007,8
407241,-2.66,-0.8,0,0.0036380196,2007,8
407242,-2.64,-0.8,0,0.0041777412,2007,8
407243,-2.62,-0.8,0,0.0021991786,2007,8
407244,-2.6,-0.8,0,0.001994248,2007,8
407245,-2.58,-0.8,0,0.006859072,2007,8
407246,-2.56,-0.8,0,0.0125319045,2007,8
407247,-2.54,-0.8,0,0.012661572,2007,8
407248,-2.52,-0.8,0,0.0057895514,2007,8
407376,-2.84,-0.78,0,0.021493487,2007,8
407377,-2.82,-0.78,0,0.0058447765,2007,8
407378,-2.8,-0.78,0,0.0015984805,2007,8
407379,-2.78,-0.78,0,0.003115373,2007,8
407380,-2.76,-0.78,0,0.0041427677,2007,8
407381,-2.74,-0.78,0,0.0040479647,2007,8
407382,-2.72,-0.78,0,0.003073101,2007,8
407383,-2.7,-0.78,0,0.0044204057,2007,8
407384,-2.68,-0.78,0,0.005851226,2007,8
407385,-2.66,-0.78,0,0.006123525,2007,8
407386,-2.64,-0.78,0,0.0033601439,2007,8
407387,-2.62,-0.78,0,0.003097432,2007,8
407388,-2.6,-0.78,0,0.008508657,2007,8
407389,-2.58,-0.78,0,0.014340504,2007,8
407390,-2.56,-0.78,0,0.018152926,2007,8
407391,-2.54,-0.78,0,0.014597526,2007,8
407392,-2.52,-0.78,0,0.0057027265,2007,8
407520,-2.84,-0.76,0,0.007718362,2007,8
407521,-2.82,-0.76,0,0.011296612,2007,8
407522,-2.8,-0.76,0,0.004199656,2007,8
407523,-2.78,-0.76,0,0.0021562849,2007,8
407524,-2.76,-0.76,0,0.003322211,2007,8
407525,-2.74,-0.76,0,0.004003767,2007,8
407526,-2.72,-0.76,0,0.003790501,2007,8
407527,-2.7,-0.76,0,0.0031371028,2007,8
407528,-2.68,-0.76,0,0.0031359198,2007,8
407529,-2.66,-0.76,0,0.0026278507,2007,8
407530,-2.64,-0.76,0,0.0037589427,2007,8
407531,-2.62,-0.76,0,0.011516388,2007,8
407532,-2.6,-0.76,0,0.014378555,2007,8
407533,-2.58,-0.76,0,0.013009347,2007,8
407534,-2.56,-0.76,0,0.012752537,2007,8
407535,-2.54,-0.76,0,0.010511523,2007,8
407536,-2.52,-0.76,0,0.0059113493,2007,8
407664,-2.84,-0.74,0,0.006551212,2007,8
407665,-2.82,-0.74,0,0.005637792,2007,8
407666,-2.8,-0.74,0,0.0025943108,2007,8
407667,-2.78,-0.74,0,0.0019044181,2007,8
407668,-2.76,-0.74,0,0.002916139,2007,8
407669,-2.74,-0.74,0,0.00399817,2007,8
407670,-2.72,-0.74,0,0.0042737513,2007,8
407671,-2.7,-0.74,0,0.003589148,2007,8
407672,-2.68,-0.74,0,0.0027713059,2007,8
407673,-2.66,-0.74,0,0.0013295839,2007,8
407674,-2.64,-0.74,0,0.0030356443,2007,8
407675,-2.62,-0.74,0,0.0055570216,2007,8
407676,-2.6,-0.74,0,0.0064028227,2007,8
407677,-2.58,-0.74,0,0.008310942,2007,8
407678,-2.56,-0.74,0,0.0098619005,2007,8
407679,-2.54,-0.74,0,0.009947047,2007,8
407680,-2.52,-0.74,0,0.00822977,2007,8
407808,-2.84,-0.72,0,0.004597776,2007,8
407809,-2.82,-0.72,0,0.006784141,2007,8
407810,-2.8,-0.72,0,0.003810646,2007,8
407811,-2.78,-0.72,0,0.0019996578,2007,8
407812,-2.76,-0.72,0,0.002700518,2007,8
407813,-2.74,-0.72,0,0.0037134753,2007,8
407814,-2.72,-0.72,0,0.0040606083,2007,8
407815,-2.7,-0.72,0,0.0032563247,2007,8
407816,-2.68,-0.72,0,0.0033753926,2007,8
407817,-2.66,-0.72,0,0.0039365594,2007,8
407818,-2.64,-0.72,0,0.003814486,2007,8
407819,-2.62,-0.72,0,0.0027554093,2007,8
407820,-2.6,-0.72,0,0.0024655522,2007,8
407821,-2.58,-0.72,0,0.0019836582,2007,8
407822,-2.56,-0.72,0,0.0049942946,2007,8
407823,-2.54,-0.72,0,0.007974629,2007,8
407824,-2.52,-0.72,0,0.01170043,2007,8
419904,-2.84,-1.2,0,0.0043179905,2008,6
419905,-2.82,-1.2,0,0.011344887,2008,6
419906,-2.8,-1.2,0,0.017790573,2008,6
419907,-2.78,-1.2,0,0.012435268,2008,6
419908,-2.76,-1.2,0,0.00785342,2008,6
419909,-2.74,-1.2,0,0.005454185,2008,6
419910,-2.72,-1.2,0,0.002602022,2008,6
419911,-2.7,-1.2,0,0.0029572067,2008,6
419912,-2.68,-1.2,0,0.004610708,2008,6
419913,-2.66,-1.2,0,0.009873884,2008,6
419914,-2.64,-1.2,0,0.006761076,2008,6
419915,-2.62,-1.2,0,0.002735033,2008,6
419916,-2.6,-1.2,0,0.0018638811,2008,6
419917,-2.58,-1.2,0,0.0018551812,2008,6
419918,-2.56,-1.2,0,0.0069230935,2008,6
419919,-2.54,-1.2,0,0.0025305578,2008,6
419920,-2.52,-1.2,0,0.0014929911,2008,6
420048,-2.84,-1.18,0,0.0023609502,2008,6
420049,-2.82,-1.18,0,0.013430015,2008,6
420050,-2.8,-1.18,0,0.020672211,2008,6
420051,-2.78,-1.18,0,0.016103668,2008,6
420052,-2.76,-1.18,0,0.010678018,2008,6
420053,-2.74,-1.18,0,0.004558586,2008,6
420054,-2.72,-1.18,0,0.004156387,2008,6
420055,-2.7,-1.18,0,0.0030254477,2008,6
420056,-2.68,-1.18,0,0.0026616126,2008,6
420057,-2.66,-1.18,0,0.0100855185,2008,6
420058,-2.64,-1.18,0,0.013085606,2008,6
420059,-2.62,-1.18,0,0.0071350415,2008,6
420060,-2.6,-1.18,0,0.0030266969,2008,6
420061,-2.58,-1.18,0,0.0030778418,2008,6
420062,-2.56,-1.18,0,0.002986562,2008,6
420063,-2.54,-1.18,0,0.001666418,2008,6
420064,-2.52,-1.18,0,0.0016973689,2008,6
420192,-2.84,-1.16,0,0.007621622,2008,6
420193,-2.82,-1.16,0,0.009068918,2008,6
420194,-2.8,-1.16,0,0.01128286,2008,6
420195,-2.78,-1.16,0,0.010047459,2008,6
420196,-2.76,-1.16,0,0.0062414696,2008,6
420197,-2.74,-1.16,0,0.007899752,2008,6
420198,-2.72,-1.16,0,0.00993197,2008,6
420199,-2.7,-1.16,0,0.005190511,2008,6
420200,-2.68,-1.16,0,0.0040075243,2008,6
420201,-2.66,-1.16,0,0.005304926,2008,6
420202,-2.64,-1.16,0,0.008740086,2008,6
420203,-2.62,-1.16,0,0.012094998,2008,6
420204,-2.6,-1.16,0,0.011050143,2008,6
420205,-2.58,-1.16,0,0.008802286,2008,6
420206,-2.56,-1.16,0,0.0061106337,2008,6
420207,-2.54,-1.16,0,0.0036262262,2008,6
420208,-2.52,-1.16,0,0.009827671,2008,6
420336,-2.84,-1.14,0,0.009272868,2008,6
420337,-2.82,-1.14,0,0.0078459885,2008,6
420338,-2.8,-1.14,0,0.004908743,2008,6
420339,-2.78,-1.14,0,0.006326285,2008,6
420340,-2.76,-1.14,0,0.0053484817,2008,6
420341,-2.74,-1.14,0,0.004200142,2008,6
420342,-2.72,-1.14,0,0.005493496,2008,6
420343,-2.7,-1.14,0,0.0074088173,2008,6
420344,-2.68,-1.14,0,0.007419259,2008,6
